,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Description_Translated,Description_Sentiment,Image_Text_Translated,Image_Text_Sentiment
386,Gustavo Gayer,gusgayer,770811.0,2023-03-13 11:19:35 EDT,2023-03-13,11:19:35,Photo,"2,594",2522,72,0,False,https://www.instagram.com/p/Cpu-A4MuY80/,https://www.instagram.com/p/Cpu-A4MuY80/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/335491273_602506545132818_7229429334262621102_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=IixgJXs0znAAX9a4JTg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA-mje9zK1HOBX9HYkBr32Zj4haj3kdOEUF_u1egH8sUg&oe=6439556D,,"Contagem regressiva para o 1° Seminário sobre Doutrinação Ideológica no Ensino.
Anotem aí, dia 23 de março, a partir das 9h, no Auditório Nereu Ramos na Câmara dos Deputados.
Totalmente gratuito e aberto ao público.",,,,-16.79,"Countdown to the 1st Seminar on Ideological Indoor in Teaching.
Note there, March 23, from 9am, in the Nereu Ramos Auditorium in the House of Representatives.
Completely free and open to the public.",0.5563,Nan,0.0
387,Gustavo Gayer,gusgayer,773054.0,2023-03-13 11:08:09 EDT,2023-03-13,11:08:09,Photo,"28,210",27256,954,0,False,https://www.instagram.com/p/Cpu8tN4OMnp/,https://www.instagram.com/p/Cpu8tN4OMnp/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334862236_1367117924074431_8973842944242412456_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2al5y49yZk4AX_DkIwU&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC_B3O2tb6dnyJgLW99nElP5ShNtgW3X2CmuXfqiefr8Q&oe=643B2AEB,,"PELA TRANSPARÊNCIA NAS REDES SOCIAIS 
Esse é o Projeto de Lei do Deputado Federal Gustavo Gayer (PL-GO), um posicionamento claro das redes sociais sobre conteúdos removidos. Muitos usuários e políticos de direita estão sofrendo diariamente com a exclusão de posts nas redes. É importante clareza das partes ou trechos da publicação que motivaram a remoção do conteúdo.

#PL22 #GustavoGayer #Deputado #Projeto #Redes #Brasil #DeusAcima",X Instagram Facebd Sua publicação vai contra nossas Diretrizes da Comunidade movemos Diretrizes seu/sua publicação porque contra as apoiar Comunidade. Criamos essas noInstagram. nossa comunidade PARTIDOLIBERAL PL DEP. GUSTAVO GAYER USUÁRIO QUE TIVER CONTEUDO REMOVIDO MREDES SOCIAIS DEVE SABER OSMOTIVOS EQUAIS REGRAS FORAM VIOLADAS,,,-1.54,"For transparency on social networks
This is the bill of federal deputy Gustavo Gayer (PL-GO), a clear positioning of social networks about removed content.Many right -wing users and politicians are suffering daily from the deletion of posts on the networks.It is important clarity of the parts or excerpts of the publication that motivated the removal of the content.

#Pl22 #gustavogayer #pit #project #redes #brasil #deusacima",0.7184,X Instagram Facebd Your publication goes against our community guidelines we move your/your publication because against supporting the community.We created these gadgets.Our Community Forteral Pl Dep.Gustavo Gayer User who has a content removed social mredes should know the motivars equals rules were violated,0.128
388,Eduardo Bolsonaro🇧🇷,bolsonarosp,5069468.0,2023-03-13 09:48:02 EDT,2023-03-13,09:48:02,Photo,"49,520",47975,1545,0,False,https://www.instagram.com/p/CpuziU4O7fw/,https://www.instagram.com/p/CpuziU4O7fw/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/335633792_594842755596554_4941448818271761319_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=P6wXYfLh6QYAX9_IwcK&_nc_oc=AQlcgt4KRMhSI_G0XpHMm96vNJfLZAEe_Z5AY2dDEW0-AXSLyatnq-L93vgKAxDhtvA&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfB0AZABB7yEqc5gMobLIm12qWpzs1PflI5Dp0hKAVyXXA&oe=6468F8BF,,"A prioridade nº 1 do Dilmo/PT é a perpetuação no poder. Para isso é necessário destruir a reputação de Bolsonaro.

Neste jogo a imprensa militante é puxadinho do governo Dilmo. Será por quê?","REVISTA OESTE EDIÇÃO EDIÇÃO155-10/03/2023 155 10/03/2023 CORTINA DE FUMAÇA Ao publicar ininterruptamente críticas a Jair Bolsonaro, a velha imprensa tenta camuflar as notícias ruins que não param de aparecer sobre o governo Lula",,,-1.73,"Priority No. 1 of Dilmo/PT is the perpetuation in power.For this it is necessary to destroy Bolsonaro's reputation.

In this game the militant press is pulled from the Dilmo government.Is that because?",-0.5423,"West Magazine Edition155-10/03/2023 155 10/03/2023 smoke curtain by publishing uninterruptedly criticism of Jair Bolsonaro, the old press tries to camouflage bad news that keeps appearing on the Lula administration",-0.7506
389,Magno Malta,magnomalta,1658778.0,2023-03-13 09:18:56 EDT,2023-03-13,09:18:56,Photo,"8,905",8470,435,0,False,https://www.instagram.com/p/CpuwNN7gQLC/,https://www.instagram.com/p/CpuwNN7gQLC/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334811014_941054773563993_2478288372121138992_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=zQe4Y86UlwkAX90fjWH&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCi32XHHCa_fXZTYoydgr5OPGybRnJxMtbwtPJItMEz5A&oe=6430A680,,Lula e seus companheiros tem compromisso com a opressão das liberdades. Lamentável.,"magnomalta Dias após ogoverno lula recusar assinar uma declaração contra a ditadura da Nicarágua, o ditador Daniel Ortega manda fechar a embaixada do Vaticano em resposta a uma crítica do Papa Francisco Mais uma vez O nos coloca ao lado do que há pior e maisatrasadonomud! atrasado",,,-3.43,Lula and his companions are committed to the oppression of freedoms.Unfortunate.,0.2732,"Magnetic Days after the Ogoverno Lula refuses to sign a statement against Nicaragua's dictatorship, dictator Daniel Ortega has the Vatican's embassy in response to a criticism of Pope Francis once again puts us next to what is worse and more acrossonomud!late",-0.7424
390,Bárbara Destefani | Te Atualizei,barbarapessoaloficial,,2023-03-13 08:48:14 EDT,2023-03-13,08:48:14,Photo,"2,843",2727,116,0,False,https://www.instagram.com/p/CpussZmO8__/,https://www.instagram.com/p/CpussZmO8__/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/335701099_1214731902494694_5066957434298001583_n.webp?stp=dst-jpg&_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jqjYOItO1esAX9JZaW6&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDzNpYPiKEwRYgHkLKM9u0qeeQqAIqbSQfzcom3gbyp6Q&oe=644C37B2,,"Ué, o que aconteceu com ""a democracia venceu""?",Estadão @Estadac EDITORIAL 'Pacificar não é contemporizar': encontro de Celso Amorim e Maduro é mais um caso em que o voluntarismo lulopetista emprega o capital diplomático nacional para prestigiar tiranos que destroem a democracia de seus países e ameaçam a ordem global estadao.com.bropiniaopai... ×,,,-6.05,"Hey, what happened to ""Democracy won""?",0.5719,Estadão @estadac editorial 'Pacifying is not contemporary': Celso Amorim and Maduro Meeting is another case where Lulopetist voluntarism employs national diplomatic capital to honor tyrants that destroy their countries' democracy and threaten the overall order stay.BROPINIAOPAI ... ×,-0.4404
391,Carlos Bolsonaro 🇧🇷,carlosbolsonaro,3060179.0,2023-03-13 07:09:30 EDT,2023-03-13,07:09:30,Photo,"41,327",38873,2454,0,False,https://www.instagram.com/p/CpuhZRvA1iW/,https://www.instagram.com/p/CpuhZRvA1iW/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/335520257_233574282457078_5047865699988295247_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=gwRm_Yn21ksAX8_UNW1&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAJyURKSvr5r2MKUg7hOWUZDWl1Ygx7cgs9AcwLKVrjNA&oe=643E8B89,,"Diante do catastrófico desempenho, só resta a facção criar narrativas tabeladas com a imprensa, sem qualquer credibilidade, mudando o foco para hipnotizar e inviabilizar qualquer concorrência inclusive de pensamentos! Entretanto os números não mentem: o Brasil da esquerda ruma a passos largos para a Venezuela!","JORNAL DA CIDADE ONLINE f POLÍTICA Em desespero, esquerda cria narrativas absurdas para tentar prender e tornar Bolsonaro inelegível 12/03/2023 às 17:42",,,-1.17,"Given the catastrophic performance, only the faction remains to create narratives tabled with the press, without any credibility, changing the focus to hypnotize and make any competition even even thoughts!However, the numbers do not lie: Brazil on the left headed stride to Venezuela!",-0.3987,"Jornal da Cidade Online F Politics in despair, left creates absurd narratives to try to arrest and make Bolsonaro ineligible 12/03/2023 at 17:42",-0.3818
392,Flávio Bolsonaro,flaviobolsonaro,4424380.0,2023-03-13 06:54:35 EDT,2023-03-13,06:54:35,Photo,"26,735",25086,1649,0,False,https://www.instagram.com/p/CpufsC4OzKX/,https://www.instagram.com/p/CpufsC4OzKX/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/333602387_130320699982584_1306702442695126168_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qHWF9bAA4OUAX9Eevxv&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAWXhPCi30t7tQvRzAQeGSXRlGuvP7astT62Axo9KQXag&oe=64332D69,,"Ao silenciar sobre a ditadura de Ortega, Lula demonstra que comunga dos mesmos “valores” do presidente da Nicarágua. 

Nunca foi pela democracia, sempre foi pelo totalitarismo, pelo fim da liberdade e pelo seu projeto pessoal de poder.",o antagon!sta sta Acesse Acesse Assine o antagon sta Crusoé Ortega fecha embaixada do Vaticano na Nicarágua,,,-2.9,"By silencing Ortega's dictatorship, Lula demonstrates that he commits the same ""values"" of the president of Nicaragua.

It has never been for democracy, it has always been by totalitarianism, the end of freedom and its personal project of power.",0.4215,The Stag Antagonist Access Access Sign the Sta Crusoé Ortega Antagist closes Vatican Embassy in Nicaragua,-0.4404
393,Jair M. Bolsonaro,jairmessiasbolsonaro,25307589.0,2023-03-13 06:47:05 EDT,2023-03-13,06:47:05,Photo,"131,037",127905,3132,0,False,https://www.instagram.com/p/Cpue1CTuj8U/,https://www.instagram.com/p/Cpue1CTuj8U/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/335481719_112139778476228_5381614624849383463_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dmiG7glPLDkAX97KWFz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCOkrtuVhHeTET5Rwbekp9qVmN2OLjWxJCVD0RVpADW0g&oe=643C3B89,,"-1ª desestatização portuária da história do Brasill aconteceu no Governo Jair Bolsonaro:

-Leilão da Codesa (Companhia Docas do Espírito Santo) contratará cerca de R$ 335 milhões em melhorias (barateamento do escoamento da produção, melhoria na logística de transportes e emprego.

- A desestatização abre portas para outras privatizações, como a do Porto de Santos. E no mesmo dia (29/03/2022) aconteceram os leilões de mais 3 terminais portuários:

 •  PAR32, no Porto de Paranaguá/PR;
 •  STSII, no Porto de Santos/SP;
 •  SUA07, no Porto de Suape/PE.

Detalhes: https://www.gov.br/economia/pt-br/orgaos/seppi/noticias-1/governo-federal-realiza-a-primeira-privatizacao-portuaria-do-brasil",,,,-5.2,"-1st port privatization of the history of Brazil happened in the Jair Bolsonaro government:

-Codesa (Docas do Espírito Santo Company) will hire about R $ 335 million in improvements (cheap production flow, improvement in transport and employment logistics.

- Practization opens doors to other privatization, such as the Port of Santos.And on the same day (29/03/2022) the auctions of 3 more port terminals occurred:

 • Par32, in the port of Paranaguá/PR;
 • STSII, in the port of Santos/SP;
 • Seu07, in the port of Suape/PE.

Details: https://www.gov.br/economia/en-/orgaos/seppi/noticias-1/governo-federal-realiza-a-privatização-portuaria-do-dorsil",0.6486,Nan,0.0
394,Eduardo Bolsonaro🇧🇷,bolsonarosp,5069468.0,2023-03-12 21:03:41 EDT,2023-03-12,21:03:41,Photo,"29,351",28852,499,0,False,https://www.instagram.com/p/CptcEIRLsQQ/,https://www.instagram.com/p/CptcEIRLsQQ/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/332583214_1212528622966693_2009837804663041009_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2G8QOfcHhaAAX-lkeBP&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfD13tV9dP2uxdSB-TJM7hVdmKcMeg89CBj3yayk-Po0ig&oe=64698617,,"Boa noite com minha princesa👸 
*Foto: mamãe @heloisa.bolsonaro 👑",,,,-2.93,"Good night with my princess👸
*Photo: mommy @heliisa.bolsonaro 👑",0.4404,Nan,0.0
395,Flávio Bolsonaro,flaviobolsonaro,4423181.0,2023-03-12 18:31:03 EDT,2023-03-12,18:31:03,Photo,"55,981",54524,1457,0,False,https://www.instagram.com/p/CptKmI7uYwQ/,https://www.instagram.com/p/CptKmI7uYwQ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334625875_1243667296581067_1544677789406295136_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=UtAq-yPZQjkAX8_Xk9D&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAdZ-LWPZxd59DdzNSOdzvdZvp7C07ZDbvK8Rmge4-dbg&oe=64319A32,,"Família é tudo! 

#familia #bolsonaro #jairbolsonaro #flaviobolsonaro #pai #mae #filhos #filha #paidemenina #Deus #patria #liberdade",,,,-1.38,"Family is everything!

#familia #bolsonaro #jairbolsonaro #flavobolsonaro #pai #mae #filles #filha #paidemenina",0.0,Nan,0.0
396,Gustavo Gayer,gusgayer,768333.0,2023-03-12 17:01:00 EDT,2023-03-12,17:01:00,Photo,"66,248",61509,4739,0,False,https://www.instagram.com/p/CptASnBuQrZ/,https://www.instagram.com/p/CptASnBuQrZ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334748582_1179193999465707_1573308241588426399_n.webp?stp=dst-jpg&_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=70jqFiST2QQAX9bydUt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBqTv4T7UHvvcw1iUoHONFUUB2M785AR3udDBQk9rpizw&oe=6438527C,,Não é pq a pilantragem é normal no governo do PT que a gente tem que aceitar sem fazer nada,,,,1.5,It is not because pilantrage is normal in the PT government that we have to accept without doing anything,0.3818,Nan,0.0
397,Gustavo Gayer,gusgayer,768333.0,2023-03-12 16:03:06 EDT,2023-03-12,16:03:06,Album,"10,097",9867,230,11701,False,https://www.instagram.com/p/Cps5qhXO1ld/,https://www.instagram.com/p/Cps5qhXO1ld/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/335544129_961333235279241_1627558835908898870_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=YYuXIzA8QxAAX_7a9dY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBm6MZ1No9Plqw3dbKmgGYY0vAWJ0ewMegpTr_WPeTchA&oe=6437435D,,Um resumo desta semana pra vocês e até amanhã! Quando tudo começa outra vez.,,,,1.4,A summary this week for you and see you tomorrow!When it all starts again.,0.0,Nan,0.0
398,Magno Malta,magnomalta,1657869.0,2023-03-12 13:00:00 EDT,2023-03-12,13:00:00,Photo,"86,337",84060,2277,0,False,https://www.instagram.com/p/CpskyY0rWjN/,https://www.instagram.com/p/CpskyY0rWjN/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/335641293_949062726453891_7348747797681040258_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=nP_D0e8rk9oAX-L-nM5&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAW03NGyNAGgHM5Cnewxqekz8pym1bqjy18_n_CxvGFAQ&oe=6430BD19,,"Nunca tivemos tantos bons exemplos a serem seguidos em nosso país. É uma honra poder ter contato com verdadeiros patriotas e praticantes do bom samaritanismo. Precisamos de mais “irmãs Ildas”, que nos dão sustentação para enfrentar as injustiças deste mundo. 

Devemos olhar para nossos inimigos como exemplos afim de não cometer os mesmos erros e orar para que Deus toque seus corações. Orar sempre e sem cessar. Nos inspirar nos bons, com atenção, porque eles nos cercam e por vezes não os reconhecemos e nem damos o seu devido valor.",SENADOR MAGNO MALTA OS MAUS DEVEM SERVIR COMO EXEMPLO. OS BONS DEVEM SER COPIADOS. OBRIGADO IRMA ILDA!,,,2.83,"We have never had so many good examples to follow in our country.It is an honor to be able to have contact with true patriots and practitioners of good Samaritanism.We need more ""sisters"" sisters, ""which give us support to face the injustices of this world.

We must look at our enemies as examples in order to not make the same mistakes and pray so that God touches their hearts.Always pray and without ceasing.Inspire us in the good, carefully, because they surround us and sometimes we do not recognize them and do not give their proper value.",0.9631,Senator Magno Malta The bad should serve as an example.The good should be copied.Thank you sister Ilda!,-0.2244
399,Rodrigo Constantino,rodrigoconstantino1976,1445315.0,2023-03-12 11:34:42 EDT,2023-03-12,11:34:42,Photo,"1,600",1413,187,0,False,https://www.instagram.com/p/Cpsa8wZukok/,https://www.instagram.com/p/Cpsa8wZukok/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332698522_6105314819552957_1753383953819832330_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=0RgWyb1E-mkAX-TpX5b&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD_OeiXgfTz5Gl-8n6VdDZRZJKNzoxcCQyk194GnCqjGw&oe=6434B69A,,Virou escárnio!,Blogs / Míriam Leitão Míriam Leitão o cenário econômico não é desastroso. Mas também não é muito positivo,,,-11.79,It became derived!,0.0,Blogs / Miriam Leitão Miriam Leitão The economic scenario is not disastrous.But it's not very positive either,-0.4838
400,Jair M. Bolsonaro,jairmessiasbolsonaro,25309839.0,2023-03-12 08:03:30 EDT,2023-03-12,08:03:30,Photo,"166,847",163701,3146,0,False,https://www.instagram.com/p/CpsCx1duEfy/,https://www.instagram.com/p/CpsCx1duEfy/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334684458_1390114048416835_1537099357136300818_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=iFOX9PhHqIwAX-PMT3p&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCEeDuUJtxRlPmjVYXL8vBZkhaSP1twqyKUoO-GbWILbQ&oe=643AB3D5,,"- DURANTE NOSSO MANDATO O GOVERNO FEDERAL AMPLIOU OS INVESTIMENTOS EM INOVAÇÃO E PESQUISA NAS ÁREAS DE CIÊNCIA E TECNOLOGIA:

- Foram mais R$ 1 BILHÃO garantidos em 2022:

 •  R$ 100 milhões para infraestrutura e laboratórios de pesquisas;

 •  R$ 180 milhões para parques tecnológicos;

 •  R$ 50 milhões para adequação de salas de aulas;

 •  R$ 50 milhões para centros de inovação;

 •  Investimentos também no fim da defasagem orçamentária em 130 INCTs e pesquisas;

 •  R$ 250 milhões para financiar linhas de estudo diversas de nível Produtividade em Pesquisa (PQ);

 •  Aumentamos o número de startups no Brasil nos últimos anos (marco legal das startups - desburocratizações);

 • Programas federais para Capacitação profissional:

 •  Brasil Futuro: https://linkss.app/CHKNh
 •  Mulheres Inovadoras: https://linkss.app/sgNBU
 •  Centelha: https://linkss.app/zVgtT",,,,-4.22,"- During our term the federal government expanded investments in innovation and research in the areas of science and technology:

- There were another R $ 1 billion guaranteed in 2022:

 • R $ 100 million for infrastructure and research laboratories;

 • R $ 180 million for technological parks;

 • R $ 50 million for adequacy of classrooms;

 • R $ 50 million for innovation centers;

 • Investments also at the end of budget lag in 130 incons and research;

 • R $ 250 million to finance various research lines of research level in research (PQ);

 • We have increased the number of startups in Brazil in recent years (Legal Framework of Startups - Bureaucratizations);

 • Federal programs for professional training:

 • Brazil Future: https://linkss.app/chknh
 • Innovative women: https://linkss.app/sgnbu
 • Spark: https://linkss.app/zvgtt",0.8591,Nan,0.0
401,Magno Malta,magnomalta,1657869.0,2023-03-12 08:00:00 EDT,2023-03-12,08:00:00,Photo,"28,542",27010,1532,0,False,https://www.instagram.com/p/CpsCdCvrXVC/,https://www.instagram.com/p/CpsCdCvrXVC/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334712771_1563450214160555_947167342355826933_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=9U-9yANFNjgAX8frdWj&_nc_oc=AQkfbslsI10Paa3UGYZK36DxFP2QqwAjhdH-mH0ryLjmtjMf48ilwdG9O9Qm9jOFC8I&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCg_alzDLUfi1uFkpcy0_eIDECA2OBdur6psxSpckqdzw&oe=6430D02B,,"“Quem sabe sobre lágrimas é uma mãe que tem um filho drogado.” Deus me deu uma missão: retirar dependentes químicos das ruas. São mais de 40 anos dedicados a essa causa. Através das comunidades terapêuticas, do esporte, da esperança é possível dar uma nova vida a um homem e dar paz a uma família. Só Deus sabe o sofrimento de uma mãe que tem um filho no mundo das drogas. Sofrimento esse que é completamente ignorado pelos que jogam a favor da legalização das drogas, com o falso argumento de que isso acabaria com o tráfico. Que piada… Aonde no mundo o comercio legal de algo acaba com o comercio ilegal? As drogas destroem as famílias e empoderam o poder paralelo do tráfico. Estarei em todas as comissões e frentes parlamentares lutando para que as drogas NUNCA sejam legalizadas em nosso país.",QUEM SABE SOBRE LÁGRIMAS É UMA MÃE QUE TEM UM FILHO DROGADO. magnomalta REVISTA OESTE POLÍTICA demna de Lula defende drogas para reduzir de presos Silvio Almeida declarou que os entorpecentes são um problema de saúde pública' SENADOR MAGnO MALTA,,,-1.07,"""Maybe about tears is a mother who has a drugged son.""God gave me a mission: remove drug addicts from the streets.It is more than 40 years dedicated to this cause.Through therapeutic communities, sports, hope is possible to give a new life and give peace to a family.God only knows the suffering of a mother who has a child in the drug world.This suffering is completely ignored by those who play in favor of the legalization of drugs, with the false argument that this would end trafficking.What joke… Where in the world is the cool trade of something ends up with illegal trade?Drugs destroy families and empower the parallel power of trafficking.I will be in all commissions and parliamentary fronts struggling so that drugs are never legalized in our country.",-0.7425,Maybe about tears is a mother who has a drugged son.Magnomalta West Revista Politics Demna de Lula defends drugs to reduce from prisoners Silvio Almeida stated that narcotics are a public health problem 'Senador Magno Malta,-0.7845
402,Carlos Bolsonaro 🇧🇷,carlosbolsonaro,3059796.0,2023-03-12 06:59:36 EDT,2023-03-12,06:59:36,Album,"17,882",17469,413,0,False,https://www.instagram.com/p/Cpr7d4EOo2Y/,https://www.instagram.com/p/Cpr7d4EOo2Y/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/333433708_1843874082660286_6881392367350433472_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=phIiaXtTb3kAX9Lv9Ry&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAr-ivpC66m_kiJBmq827LIRf5UR5w66DCGGWDiWXYv3w&oe=643CB2A4,,"RIO DE JANEIRO/2022: R$ 30 BILHÕES DE INVESTIMENTO NA AGENDA AMBIENTAL URBANA.

DIA HISTÓRICO!

Leilão de concessão de serviços de saneamento em municípios do RJ supera as expectativas em mais R$ 22 bilhões.

O modelo de concessões inovador, em blocos, garante o atendimento a todos os municípios envolvidos, atendendo mais 13 milhões de brasileiros. São mais R$ 5 bilhões apenas para a despoluição da Baía de Guanabara, da Bacia do Guandu e do Complexo Lagunar da Barra da Tijuca.

O leilão é fruto do Marco do Saneamento Básico, sancionado pelo presidente da República em 2020, alinhado aos objetivos da Agenda Ambiental Urbana, do Ministério do Meio Ambiente, mesmo com PT votando contra.

Mais informações aos Fluminenses e Cariocas: https://www.gov.br/mma/pt-br/assuntos/noticias/despoluicao-da-baia-de-guanabara-consolida-agenda-ambiental-urbana",,,,-1.16,"Rio de Janeiro/2022: R $ 30 billion of investment in the urban environmental agenda.

Historical day!

Sanitation Services Auction in RJ municipalities exceeds expectations by another R $ 22 billion.

The innovative concessions model, in blocks, guarantees the service to all the municipalities involved, serving 13 million Brazilians.They are another R $ 5 billion only for the depollution of Guanabara Bay, the Guandu Basin and the Lagunar Complex of Barra da Tijuca.

The auction is the result of the Basic Sanitation Mark, sanctioned by the President of the Republic in 2020, in line with the objectives of the Urban Environmental Agenda, the Ministry of Environment, even with PT voting against.

More information to Fluminenses and cariocas: https://www.gov.br/mma/en/asuntos/noticias/despolation-da-baia-de-banabara-consolida-agena-mbreiental-urbana",0.3164,Nan,0.0
403,Clarissa Tércio,clarissatercio,971480.0,2023-03-11 16:32:20 EST,2023-03-11,16:32:20,Photo,"1,417",1354,63,0,False,https://www.instagram.com/p/CpqfFPBvYKh/,https://www.instagram.com/p/CpqfFPBvYKh/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334556769_917837182894293_9118718732152655057_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=RjhnSnQLsCkAX9aYUJM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDjZ5B7Oq34vCkzS8oSTKsao-DmL9p3ZZXio9TqprNU2A&oe=64446D8D,,"Hoje é um dia especial! Dia de celebrarmos a vida da nossa eterna ministra @damaresalvesoficial1 , hoje, senadora! 

Que Deus abençoe poderosamente essa Serva do Senhor, mulher guerreira e batalhadora, que tanto fez pelo nosso País e continua fazendo, lutando incansavelmente por dias melhores para todos os brasileiros! Obrigada por tudo! Somos muito gratos a Deus pela sua vida! 

Parabéns!",,,,-4.51,"Today is a special day!Day to celebrate the life of our eternal minister @damaresalvesoficial1, today, senator!

May God powerfully bless this servant of the Lord, warrior and struggling woman, who has done so much for our country and continues to do, fighting tirelessly for better days for all Brazilians!Thank you for everything!We are very grateful to God for your life!

Congratulations!",0.9619,Nan,0.0
404,Jair M. Bolsonaro,jairmessiasbolsonaro,25309688.0,2023-03-11 16:13:54 EST,2023-03-11,16:13:54,Photo,"163,971",160756,3215,0,False,https://www.instagram.com/p/Cpqc-Qwvnqm/,https://www.instagram.com/p/Cpqc-Qwvnqm/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/334790098_910119293609035_2145955954076584731_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ep_VMvwUwQYAX-QV5wK&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC9tiey9sBzyxKtjkWvq4FfNQWmIglvDPdOHgK1pfZljQ&oe=643A1722,,"- GOVERNO @jairmessiasbolsonaro DESTINA MAIS RECURSOS PARA 40 HOSPITAIS UNIVERSITÁRIOS FEDERAIS: R$ 154 MILHÕES (fev/2022):

- R$ 103,8 milhões para custeio (medicamentos e insumos médico-hospitalares utilizados no dia a dia).

- R$ 50,1 milhões para investimentos (aquisição de equipamentos e obras de ampliação).

- Detalhes: https://www.gov.br/pt-br/noticias/educacao-e-pesquisa/2022/02/governo-federal-disponibiliza-r-154-milhoes-para-hospitais-universitarios-federais",Foto ilustrativa,,,-4.29,"- Government @jairmessiasbolsonaro allocates more resources for 40 federal university hospitals: R $ 154 million (Feb/2022):

- R $ 103.8 million for costing (medicines and medical-hospital inputs used in everyday life).

- R $ 50.1 million for investments (acquisition of equipment and expansion works).

-Details: https://www.gov.br/en-/noticias/educacao-e-pesquisa/2022/02/governo-federal-desponibiliza-r-154-milhoes-para-hospitals-universitarios-fedeis",0.0,Ilustrative Photo,0.0
